datetime,rms,time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,day_or_night_day,day_or_night_night,time_of_day_sec,in_out
2025-08-04 19:36:20,0.08082454538201828,208.518032,0.031576227282287234,0.24042516186601948,1.3387686868822788,0.07420540361699236,0.2275315922774247,3.5772274045119454,0.22583325806903265,-0.1639377353411951,-0.3291400197705941,1013.7522608165941,-3.166631506276369,12.769778535361528,-35.53510486260462,2664.0738909992433,True,False,70580,out
2025-08-04 19:36:21,0.07532775528070125,208.518521,0.042000495630384924,0.2891823820905805,1.3321752618236218,0.15518054343406948,0.7123825570671336,3.5543727365377364,0.3091514977665919,-0.1806670035663768,-0.3009957400821895,1013.7515852312544,-3.182058208550519,12.759229710188654,-35.5302329781581,2665.8678011561146,True,False,70581,out
2025-08-04 19:36:22,0.05399648773992664,208.532914,0.053797416893378504,0.33320589418330154,1.3195132083225225,0.25378900972139745,1.1449198173338644,3.474066245830946,0.399726242057835,-0.19083182251537859,-0.2658330930984177,1013.7511971502398,-3.19263003314104,12.751928377351014,-35.52747562460019,2670.277667979237,True,False,70582,out
2025-08-04 19:36:23,0.04519256554996203,208.533805,0.06567082263955495,0.3675368663592477,1.3032642268691725,0.36236013442111464,1.4415453711581367,3.358030043144987,0.4865202194739818,-0.18968605107763925,-0.22582029263781575,1013.7510114342492,-3.1939234266563705,12.751117029955465,-35.526885909781065,2677.5897542689445,True,False,70583,out
2025-08-04 19:36:24,0.048593327171977625,208.534284,0.0765920711191966,0.38838119743961835,1.2861588480751587,0.4776486060056707,1.546847087924426,3.2232309128722236,0.558324903697589,-0.1737934104150907,-0.18462331473277244,1013.7509699747724,-3.1811674719208956,12.760338160747368,-35.528121806618074,2687.2345234293543,True,False,70584,out
2025-08-04 19:36:25,0.046766349921518575,208.54007,0.08632670018839757,0.3928436781497526,1.2704385953457147,0.5993376045609915,1.4515900997945232,3.079323055752921,0.605982589679473,-0.14188966743188408,-0.1467930849527584,1013.7510856902026,-3.150341819439368,12.782573922923794,-35.530766244025756,2697.780376165504,True,False,70585,out
2025-08-04 19:36:26,0.036859006626505944,208.54839,0.09549452031742765,0.3789517047915225,1.257730898419837,0.7252519948838412,1.1940811509573561,2.93363766462749,0.6238947039659839,-0.09427486051433721,-0.11658764158122563,1013.7514437682845,-3.1003849848442604,12.818611952284835,-35.53442410508259,2707.425265541736,True,False,70586,out
2025-08-04 19:36:27,0.03232949835450768,208.548976,0.10500225624817791,0.34627407726535303,1.2496213988766034,0.8481400319454906,0.8427380478238837,2.7986934121167573,0.6099258883403792,-0.030735561082829148,-0.09682738038408381,1013.7521577770859,-3.0353551458791492,12.865478115450081,-35.538667101105744,2714.737617114617,True,False,70587,out
2025-08-04 19:36:28,0.03138760238100902,208.549502,0.11522095592306439,0.29692747137996456,1.2483382554014233,0.9580765422205711,0.46523205399335,2.6958433757862945,0.5642383538299741,0.051094807760296505,-0.08839481088804839,1013.7532935656103,-2.964587430505007,12.91634795790465,-35.54298063180798,2719.147913411995,True,False,70588,out
2025-08-04 19:36:29,0.04406915045090332,208.550004,0.1255115600101075,0.23609080260624513,1.2567922870174335,1.0484740110704789,0.09967138764047535,2.6530401410792335,0.4889942852734289,0.15442558007198304,-0.09049784089655809,1013.7547932977864,-2.8996984305651994,12.962761980516566,-35.54683056430337,2720.942379508245,True,False,70589,out
2025-08-04 19:36:30,0.041984881201228605,208.550615,0.1344537138405079,0.17119836783902279,1.2776040156481574,1.1196493605224125,-0.2533105290096229,2.6986625244763167,0.3895161639915441,0.27925900429382644,-0.10142464949861607,1013.7564475029495,-2.849984416951034,12.998017274691536,-35.54980946727298,2720.917098525614,True,False,70590,out
2025-08-04 19:36:31,0.03842315427014231,208.562136,0.1405752750956798,0.1101418846278227,1.311461510513317,1.1767821911547258,-0.6125307254894368,2.853349180218505,0.274929173368809,0.4193028782172603,-0.11944975226428983,1013.7579455119641,-2.8194213988754706,13.019398613761124,-35.55171643567562,2719.9762542112503,True,False,70591,out
2025-08-04 19:36:32,0.04472560130090678,208.562958,0.14302891807292875,0.05950354125353209,1.355809958302056,1.2246167791973794,-0.9869871123132896,3.1213837391716646,0.15635150960203764,0.5630582665135049,-0.14357200343457807,1013.7589772230624,-2.8068218616597043,13.02809453785757,-35.55250665144655,2718.8491324115303,True,False,70592,out
2025-08-04 19:36:33,0.049462891661614994,208.566883,0.14184021499775398,0.02324814502802409,1.404865183785102,1.26345215812578,-1.3581541433277706,3.485298321932463,0.043869788123355326,0.6976042662686863,-0.17366732327864104,1013.7593227920737,-2.8080125710110577,13.027579251841649,-35.552190318334794,2717.9711034768047,True,False,70593,out
2025-08-04 19:36:34,0.0553589311756436,208.57664,0.13770844586067485,0.0019571109387976292,1.4511109964783344,1.2891518620986617,-1.687047106052178,3.9073325726694668,-0.054757882216775015,0.8109757835187457,-0.20982216933911432,1013.7588979257466,-2.8180903507314974,13.021829641118845,-35.55079863782344,2717.4972061595117,True,False,70594,out
2025-08-04 19:36:35,0.04805822976817955,208.57737,0.13154258338686967,-0.0069864928383201515,1.4874998140066378,1.296327936444397,-1.93799269393255,4.336510969869768,-0.13343728400397134,0.8923081173777575,-0.25133755362079685,1013.7577691746654,-2.832601786698299,13.014204292019132,-35.548476501135795,2717.3881635573944,True,False,70595,out
2025-08-04 19:36:36,0.05620121649623224,208.581386,0.12403983296560987,-0.008146648152748737,1.5092417221122174,1.2816148434104409,-2.098063193380268,4.717898317361739,-0.18759512809254977,0.9324889378382379,-0.29625051173553757,1013.7561521300622,-2.8474760494203055,13.007154699861962,-35.5456811218274,2717.5126142950053,True,False,70596,out
2025-08-04 19:36:37,0.03939959692521754,208.59073,0.11561012514868384,-0.006338646599901924,1.51447268091043,1.2450542938281453,-2.179706567502125,5.0033976551857,-0.21547101360091006,0.9262837789117417,-0.34159722816203153,1013.7543734179707,-2.8582178816638395,13.002521002901076,-35.5433926831712,2717.729053272296,True,False,70597,out
2025-08-04 19:36:38,0.05556648074753923,208.591466,0.10666817172956854,-0.005221321077652861,1.5039343937695588,1.1902005813538643,-2.2102217711939462,5.162241274564301,-0.21908695992317942,0.8735447430675451,-0.38409458118179335,1013.752778174521,-2.85921325212271,13.001980127523709,-35.54319075270407,2717.9329909143516,True,False,70598,out
2025-08-04 19:36:39,0.05556514441699973,208.591925,0.09797560438569301,-0.0065180511125402935,1.480332581686429,1.1242454996761324,-2.217762268372363,5.1852434540843895,-0.20358219525949206,0.7779419847906779,-0.4210416569902533,1013.7516160786575,-2.8440051244000766,13.007225224021354,-35.54704221046905,2718.07137899606,True,False,70599,out
2025-08-04 19:36:40,0.057414322831104446,208.596119,0.09069157077405149,-0.009902901545296806,1.4477629914044283,1.0579265590318019,-2.2207991853736337,5.080087519300376,-0.1756609531941245,0.6451200089595037,-0.4511152850870183,1013.7509735174178,-2.807035673447441,13.01962439296169,-35.556714473786556,2718.1349170181425,True,False,70600,out
2025-08-04 19:36:41,0.05511758503425335,208.605984,0.08609595201882311,-0.013477025360141877,1.4109868854798742,1.0040426411904502,-2.2238223169824236,4.862747192605436,-0.14237501675120162,0.4826063306238664,-0.474469543553126,1013.7507826016865,-2.7465895001276146,13.039408840301592,-35.57290171971936,2718.140506714258,True,False,70601,out
2025-08-04 19:36:42,0.05075909114876148,208.606664,0.08521279506897315,-0.014682963470233332,1.3743163800266707,0.9746850776027611,-2.2188263954404714,4.552889170326272,-0.11036563552597489,0.3003207814872869,-0.492146767594671,1013.7508795608024,-2.6675185435971054,13.064851804846516,-35.594442078837865,2718.11351462813,True,False,70602,out
2025-08-04 19:36:43,0.05182283290992845,208.608103,0.08853215366233612,-0.01136168710804115,1.340568733089098,0.978681120373874,-2.1904523453274636,4.175949489829957,-0.08500480026040867,0.10906430928458657,-0.5055149555793104,1013.7510702450168,-2.5813888185147773,13.0922198914998,-35.61825070439636,2718.0753382564053,True,False,70603,out
2025-08-04 19:36:44,0.04885983133855684,208.615756,0.09589571641318487,-0.002540380226489617,1.3108401992593735,1.0201168995308159,-2.122737613487058,3.7657964564716893,-0.06944350320835328,-0.08190388990531017,-0.5161069656381797,1013.7511800068144,-2.5026837215125073,13.116962068869213,-35.640327331271095,2718.037955822595,True,False,70604,out
2025-08-04 19:36:45,0.07044472225833066,208.625665,0.10658748720719172,0.01139373850490676,1.2850204053883083,1.097484781286908,-2.006026123077934,3.359954442560867,-0.06424535185070859,-0.264707844328013,-0.5255871050239465,1013.7510849980065,-2.4429918818843963,13.135540132227204,-35.65731420682441,2718.00455750413,True,False,70605,out
2025-08-04 19:36:46,0.022275121042737153,208.626753,0.11961270482399379,0.029143886868952244,1.2622621211761447,1.2031068328970091,-1.842188270649256,2.988619542740483,-0.06794358926811182,-0.43072437787646833,-0.5356272185204899,1013.7507298260579,-2.4071415560106164,13.146639015842112,-35.66754465118467,2717.9740660268467,True,False,70606,out
2025-08-04 19:36:47,0.025275492581752556,208.630665,0.13394935457855686,0.04912703042726936,1.2411606967614954,1.3237821496071043,-1.6452051148274938,2.665993137191555,-0.07808494894419361,-0.5706682581268099,-0.5477767292311433,1013.7501330916074,-2.393237429364989,13.15111925795185,-35.67108370912062,2717.9469724469923,True,False,70607,out
2025-08-04 19:36:48,0.037010995278570595,208.631227,0.14853847756962263,0.06975288644729634,1.2200990995220398,1.4436831583769991,-1.4356374118844153,2.3886218385307973,-0.09208159300414025,-0.6775131255968853,-0.563295434302767,1013.7493745953223,-2.395288550872098,13.151109216683887,-35.6691527720298,2717.92999060797,True,False,70608,out
2025-08-04 19:36:49,0.05102816828203454,208.635162,0.16213572623235703,0.08939817014300007,1.1978878858725346,1.5482354536087464,-1.2327793280810415,2.14042281510805,-0.10754499218122876,-0.7484906841682648,-0.5827852264039456,1013.7485623389756,-2.4061403594154234,13.148954995199729,-35.663572515570024,2717.9373249069904,True,False,70609,out
2025-08-04 19:36:50,0.025223086915320925,208.635808,0.17337939172140993,0.10652690169781506,1.174263720247877,1.6264158851163084,-1.0507113787747906,1.9030611046138344,-0.12230159056745714,-0.7843220535360335,-0.6057618956898309,1013.7477984565023,-2.419365168385228,13.146471375226662,-35.6565521741275,2717.9869061968307,True,False,70610,out
2025-08-04 19:36:51,0.02789865550961303,208.650117,0.18113721252561785,0.12006018515340298,1.1499770738892012,1.6713384518836736,-0.8990943446663765,1.6670128431131321,-0.13448057458512797,-0.7877211771728785,-0.6305451102613169,1013.7471726211975,-2.429887911362415,13.144615077418514,-35.65077954204238,2718.0910654648465,True,False,70611,out
